Unreal animation ID,Body Type,Motion Label,File Path
rp_christopher_posed_002_1043,rp_christopher_posed_002,tentative movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1043/motion_seq.npz
rp_christopher_posed_002_1044,rp_christopher_posed_002,pray,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1044/motion_seq.npz
rp_christopher_posed_002_1045,rp_christopher_posed_002,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1045/motion_seq.npz
rp_christopher_posed_002_1046,rp_christopher_posed_002,scratch,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1046/motion_seq.npz
rp_christopher_posed_002_1047,rp_christopher_posed_002,dance,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1047/motion_seq.npz
rp_christopher_posed_002_1048,rp_christopher_posed_002,bend,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1048/motion_seq.npz
rp_christopher_posed_002_1049,rp_christopher_posed_002,jump,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1049/motion_seq.npz
rp_christopher_posed_002_1050,rp_christopher_posed_002,head movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1050/motion_seq.npz
rp_christopher_posed_002_1051,rp_christopher_posed_002,yoga,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1051/motion_seq.npz
rp_christopher_posed_002_1052,rp_christopher_posed_002,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1052/motion_seq.npz
rp_christopher_posed_002_1053,rp_christopher_posed_002,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1053/motion_seq.npz
rp_christopher_posed_002_1054,rp_christopher_posed_002,backwards movement,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1054/motion_seq.npz
rp_christopher_posed_002_1055,rp_christopher_posed_002,bend,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1055/motion_seq.npz
rp_christopher_posed_002_1056,rp_christopher_posed_002,interact with / use object,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1056/motion_seq.npz
rp_christopher_posed_002_1057,rp_christopher_posed_002,check,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1057/motion_seq.npz
rp_christopher_posed_002_1058,rp_christopher_posed_002,throw,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1058/motion_seq.npz
rp_christopher_posed_002_1059,rp_christopher_posed_002,bend,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1059/motion_seq.npz
rp_christopher_posed_002_1060,rp_christopher_posed_002,swing body part,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1060/motion_seq.npz
rp_christopher_posed_002_1061,rp_christopher_posed_002,stretch,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1061/motion_seq.npz
rp_christopher_posed_002_1062,rp_christopher_posed_002,knock,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1062/motion_seq.npz
rp_christopher_posed_002_1063,rp_christopher_posed_002,kick,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1063/motion_seq.npz
rp_christopher_posed_002_1064,rp_christopher_posed_002,dance,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1064/motion_seq.npz
rp_christopher_posed_002_1065,rp_christopher_posed_002,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1065/motion_seq.npz
rp_christopher_posed_002_1066,rp_christopher_posed_002,waddle,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1066/motion_seq.npz
rp_christopher_posed_002_1067,rp_christopher_posed_002,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1067/motion_seq.npz
rp_christopher_posed_002_1068,rp_christopher_posed_002,worry,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1068/motion_seq.npz
rp_christopher_posed_002_1069,rp_christopher_posed_002,lie,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1069/motion_seq.npz
rp_christopher_posed_002_1070,rp_christopher_posed_002,stumble,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1070/motion_seq.npz
rp_christopher_posed_002_1071,rp_christopher_posed_002,yoga,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1071/motion_seq.npz
rp_christopher_posed_002_1072,rp_christopher_posed_002,drive,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1072/motion_seq.npz
rp_christopher_posed_002_1073,rp_christopher_posed_002,martial arts,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1073/motion_seq.npz
rp_christopher_posed_002_1074,rp_christopher_posed_002,yoga,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1074/motion_seq.npz
rp_christopher_posed_002_1075,rp_christopher_posed_002,flip,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1075/motion_seq.npz
rp_christopher_posed_002_1076,rp_christopher_posed_002,misc. activities,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1076/motion_seq.npz
rp_christopher_posed_002_1077,rp_christopher_posed_002,style hair,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1077/motion_seq.npz
rp_christopher_posed_002_1078,rp_christopher_posed_002,clap,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1078/motion_seq.npz
rp_christopher_posed_002_1079,rp_christopher_posed_002,misc. activities,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1079/motion_seq.npz
rp_christopher_posed_002_1080,rp_christopher_posed_002,stumble,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1080/motion_seq.npz
rp_christopher_posed_002_1081,rp_christopher_posed_002,kick,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1081/motion_seq.npz
rp_christopher_posed_002_1082,rp_christopher_posed_002,lie,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1082/motion_seq.npz
rp_christopher_posed_002_1083,rp_christopher_posed_002,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1083/motion_seq.npz
rp_christopher_posed_002_1084,rp_christopher_posed_002,kneel,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1084/motion_seq.npz
rp_christopher_posed_002_1085,rp_christopher_posed_002,dance,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1085/motion_seq.npz
rp_christopher_posed_002_1086,rp_christopher_posed_002,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1086/motion_seq.npz
rp_christopher_posed_002_1087,rp_christopher_posed_002,lie,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1087/motion_seq.npz
rp_christopher_posed_002_1088,rp_christopher_posed_002,walk,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1088/motion_seq.npz
rp_christopher_posed_002_1089,rp_christopher_posed_002,waist movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1089/motion_seq.npz
rp_christopher_posed_002_1090,rp_christopher_posed_002,grab person / body part,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1090/motion_seq.npz
rp_christopher_posed_002_1091,rp_christopher_posed_002,perform,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1091/motion_seq.npz
rp_christopher_posed_002_1092,rp_christopher_posed_002,balance,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1092/motion_seq.npz
rp_christopher_posed_002_1093,rp_christopher_posed_002,run,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1093/motion_seq.npz
rp_christopher_posed_002_1094,rp_christopher_posed_002,crouch,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1094/motion_seq.npz
rp_christopher_posed_002_1095,rp_christopher_posed_002,fly,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1095/motion_seq.npz
rp_christopher_posed_002_1096,rp_christopher_posed_002,grasp object,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1096/motion_seq.npz
rp_christopher_posed_002_1097,rp_christopher_posed_002,tie,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1097/motion_seq.npz
rp_christopher_posed_002_1098,rp_christopher_posed_002,stretch,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1098/motion_seq.npz
rp_christopher_posed_002_1099,rp_christopher_posed_002,raise body part,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_002/moving_body_para/1099/motion_seq.npz
rp_christopher_posed_008_1000,rp_christopher_posed_008,squat,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1000/motion_seq.npz
rp_christopher_posed_008_1001,rp_christopher_posed_008,walk,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1001/motion_seq.npz
rp_christopher_posed_008_1002,rp_christopher_posed_008,sit,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1002/motion_seq.npz
rp_christopher_posed_008_1003,rp_christopher_posed_008,mime,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1003/motion_seq.npz
rp_christopher_posed_008_1004,rp_christopher_posed_008,check,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1004/motion_seq.npz
rp_christopher_posed_008_1005,rp_christopher_posed_008,yoga,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1005/motion_seq.npz
rp_christopher_posed_008_1006,rp_christopher_posed_008,kick,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1006/motion_seq.npz
rp_christopher_posed_008_1007,rp_christopher_posed_008,squat,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1007/motion_seq.npz
rp_christopher_posed_008_1008,rp_christopher_posed_008,clean something,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1008/motion_seq.npz
rp_christopher_posed_008_1009,rp_christopher_posed_008,knock,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1009/motion_seq.npz
rp_christopher_posed_008_1010,rp_christopher_posed_008,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1010/motion_seq.npz
rp_christopher_posed_008_1011,rp_christopher_posed_008,evade,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1011/motion_seq.npz
rp_christopher_posed_008_1012,rp_christopher_posed_008,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1012/motion_seq.npz
rp_christopher_posed_008_1013,rp_christopher_posed_008,kneel,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1013/motion_seq.npz
rp_christopher_posed_008_1014,rp_christopher_posed_008,raise body part,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1014/motion_seq.npz
rp_christopher_posed_008_1015,rp_christopher_posed_008,jumping jacks,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1015/motion_seq.npz
rp_christopher_posed_008_1016,rp_christopher_posed_008,perform,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1016/motion_seq.npz
rp_christopher_posed_008_1017,rp_christopher_posed_008,waist movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1017/motion_seq.npz
rp_christopher_posed_008_1018,rp_christopher_posed_008,jump rope,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1018/motion_seq.npz
rp_christopher_posed_008_1019,rp_christopher_posed_008,perform,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1019/motion_seq.npz
rp_christopher_posed_008_1020,rp_christopher_posed_008,scratch,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1020/motion_seq.npz
rp_christopher_posed_008_1021,rp_christopher_posed_008,spin,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1021/motion_seq.npz
rp_christopher_posed_008_1022,rp_christopher_posed_008,rub,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1022/motion_seq.npz
rp_christopher_posed_008_1023,rp_christopher_posed_008,stumble,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1023/motion_seq.npz
rp_christopher_posed_008_1024,rp_christopher_posed_008,circular movement,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1024/motion_seq.npz
rp_christopher_posed_008_1025,rp_christopher_posed_008,upper body movement,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1025/motion_seq.npz
rp_christopher_posed_008_1026,rp_christopher_posed_008,skip,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1026/motion_seq.npz
rp_christopher_posed_008_1027,rp_christopher_posed_008,despair,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1027/motion_seq.npz
rp_christopher_posed_008_1028,rp_christopher_posed_008,actions with ball,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1028/motion_seq.npz
rp_christopher_posed_008_1029,rp_christopher_posed_008,hand movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1029/motion_seq.npz
rp_christopher_posed_008_1030,rp_christopher_posed_008,dip,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1030/motion_seq.npz
rp_christopher_posed_008_1031,rp_christopher_posed_008,evade,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1031/motion_seq.npz
rp_christopher_posed_008_1032,rp_christopher_posed_008,greet,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1032/motion_seq.npz
rp_christopher_posed_008_1033,rp_christopher_posed_008,move misc. body part,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1033/motion_seq.npz
rp_christopher_posed_008_1034,rp_christopher_posed_008,squat,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1034/motion_seq.npz
rp_christopher_posed_008_1035,rp_christopher_posed_008,play catch,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1035/motion_seq.npz
rp_christopher_posed_008_1036,rp_christopher_posed_008,get injured,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1036/motion_seq.npz
rp_christopher_posed_008_1037,rp_christopher_posed_008,legs movement,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1037/motion_seq.npz
rp_christopher_posed_008_1038,rp_christopher_posed_008,shoulder movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1038/motion_seq.npz
rp_christopher_posed_008_1039,rp_christopher_posed_008,stretch,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1039/motion_seq.npz
rp_christopher_posed_008_1040,rp_christopher_posed_008,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1040/motion_seq.npz
rp_christopher_posed_008_1041,rp_christopher_posed_008,twist,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1041/motion_seq.npz
rp_christopher_posed_008_1042,rp_christopher_posed_008,eat,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1042/motion_seq.npz
rp_christopher_posed_008_1043,rp_christopher_posed_008,dance,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1043/motion_seq.npz
rp_christopher_posed_008_1044,rp_christopher_posed_008,flap,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1044/motion_seq.npz
rp_christopher_posed_008_1045,rp_christopher_posed_008,drink,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1045/motion_seq.npz
rp_christopher_posed_008_1046,rp_christopher_posed_008,handstand,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1046/motion_seq.npz
rp_christopher_posed_008_1047,rp_christopher_posed_008,foot movement,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1047/motion_seq.npz
rp_christopher_posed_008_1048,rp_christopher_posed_008,interact with / use object,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1048/motion_seq.npz
rp_christopher_posed_008_1049,rp_christopher_posed_008,give something,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1049/motion_seq.npz
rp_christopher_posed_008_1050,rp_christopher_posed_008,touch object,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1050/motion_seq.npz
rp_christopher_posed_008_1051,rp_christopher_posed_008,hit,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1051/motion_seq.npz
rp_christopher_posed_008_1052,rp_christopher_posed_008,yoga,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1052/motion_seq.npz
rp_christopher_posed_008_1053,rp_christopher_posed_008,evade,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1053/motion_seq.npz
rp_christopher_posed_008_1054,rp_christopher_posed_008,hand movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1054/motion_seq.npz
rp_christopher_posed_008_1055,rp_christopher_posed_008,yoga,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1055/motion_seq.npz
rp_christopher_posed_008_1056,rp_christopher_posed_008,play instrument,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1056/motion_seq.npz
rp_christopher_posed_008_1057,rp_christopher_posed_008,lean,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1057/motion_seq.npz
rp_christopher_posed_008_1058,rp_christopher_posed_008,wash,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1058/motion_seq.npz
rp_christopher_posed_008_1059,rp_christopher_posed_008,walk,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1059/motion_seq.npz
rp_christopher_posed_008_1060,rp_christopher_posed_008,wobble,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1060/motion_seq.npz
rp_christopher_posed_008_1061,rp_christopher_posed_008,perform,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1061/motion_seq.npz
rp_christopher_posed_008_1062,rp_christopher_posed_008,limp,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1062/motion_seq.npz
rp_christopher_posed_008_1063,rp_christopher_posed_008,balance,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1063/motion_seq.npz
rp_christopher_posed_008_1064,rp_christopher_posed_008,search,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1064/motion_seq.npz
rp_christopher_posed_008_1065,rp_christopher_posed_008,give something,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1065/motion_seq.npz
rp_christopher_posed_008_1066,rp_christopher_posed_008,grasp object,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1066/motion_seq.npz
rp_christopher_posed_008_1067,rp_christopher_posed_008,circular movement,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1067/motion_seq.npz
rp_christopher_posed_008_1068,rp_christopher_posed_008,yoga,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1068/motion_seq.npz
rp_christopher_posed_008_1069,rp_christopher_posed_008,actions with ball,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1069/motion_seq.npz
rp_christopher_posed_008_1070,rp_christopher_posed_008,spin,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1070/motion_seq.npz
rp_christopher_posed_008_1071,rp_christopher_posed_008,wrist movements,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1071/motion_seq.npz
rp_christopher_posed_008_1072,rp_christopher_posed_008,sideways movement,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1072/motion_seq.npz
rp_christopher_posed_008_1073,rp_christopher_posed_008,lose,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1073/motion_seq.npz
rp_christopher_posed_008_1074,rp_christopher_posed_008,animal behavior,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1074/motion_seq.npz
rp_christopher_posed_008_1075,rp_christopher_posed_008,bend,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1075/motion_seq.npz
rp_christopher_posed_008_1076,rp_christopher_posed_008,walk,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1076/motion_seq.npz
rp_christopher_posed_008_1077,rp_christopher_posed_008,shock,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1077/motion_seq.npz
rp_christopher_posed_008_1078,rp_christopher_posed_008,jump,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1078/motion_seq.npz
rp_christopher_posed_008_1079,rp_christopher_posed_008,telephone call,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1079/motion_seq.npz
rp_christopher_posed_008_1080,rp_christopher_posed_008,bend,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1080/motion_seq.npz
rp_christopher_posed_008_1081,rp_christopher_posed_008,perform,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1081/motion_seq.npz
rp_christopher_posed_008_1082,rp_christopher_posed_008,kick,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1082/motion_seq.npz
rp_christopher_posed_008_1083,rp_christopher_posed_008,raise body part,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1083/motion_seq.npz
rp_christopher_posed_008_1084,rp_christopher_posed_008,limp,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1084/motion_seq.npz
rp_christopher_posed_008_1085,rp_christopher_posed_008,clean something,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1085/motion_seq.npz
rp_christopher_posed_008_1086,rp_christopher_posed_008,jumping jacks,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1086/motion_seq.npz
rp_christopher_posed_008_1087,rp_christopher_posed_008,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1087/motion_seq.npz
rp_christopher_posed_008_1088,rp_christopher_posed_008,squat,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1088/motion_seq.npz
rp_christopher_posed_008_1089,rp_christopher_posed_008,limp,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1089/motion_seq.npz
rp_christopher_posed_008_1090,rp_christopher_posed_008,look,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1090/motion_seq.npz
rp_christopher_posed_008_1091,rp_christopher_posed_008,tap,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1091/motion_seq.npz
rp_christopher_posed_008_1092,rp_christopher_posed_008,turn,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1092/motion_seq.npz
rp_christopher_posed_008_1093,rp_christopher_posed_008,sit,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1093/motion_seq.npz
rp_christopher_posed_008_1094,rp_christopher_posed_008,tiptoe,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1094/motion_seq.npz
rp_christopher_posed_008_1095,rp_christopher_posed_008,think,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1095/motion_seq.npz
rp_christopher_posed_008_1096,rp_christopher_posed_008,hit,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1096/motion_seq.npz
rp_christopher_posed_008_1097,rp_christopher_posed_008,martial arts,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1097/motion_seq.npz
rp_christopher_posed_008_1098,rp_christopher_posed_008,place something,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1098/motion_seq.npz
rp_christopher_posed_008_1099,rp_christopher_posed_008,spread,C:/bedlam/animations/gendered_ground_truth/rp_christopher_posed_008/moving_body_para/1099/motion_seq.npz
rp_cindy_posed_005_1000,rp_cindy_posed_005,clap,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1000/motion_seq.npz
rp_cindy_posed_005_1001,rp_cindy_posed_005,clap,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1001/motion_seq.npz
rp_cindy_posed_005_1002,rp_cindy_posed_005,foot movement,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1002/motion_seq.npz
rp_cindy_posed_005_1003,rp_cindy_posed_005,kick,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1003/motion_seq.npz
rp_cindy_posed_005_1004,rp_cindy_posed_005,perform,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1004/motion_seq.npz
rp_cindy_posed_005_1005,rp_cindy_posed_005,squat,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1005/motion_seq.npz
rp_cindy_posed_005_1006,rp_cindy_posed_005,twist,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1006/motion_seq.npz
rp_cindy_posed_005_1007,rp_cindy_posed_005,evade,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1007/motion_seq.npz
rp_cindy_posed_005_1008,rp_cindy_posed_005,yoga,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1008/motion_seq.npz
rp_cindy_posed_005_1009,rp_cindy_posed_005,hop,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1009/motion_seq.npz
rp_cindy_posed_005_1010,rp_cindy_posed_005,stumble,C:/bedlam/animations/gendered_ground_truth/rp_cindy_posed_005/moving_body_para/1010/motion_seq.npz
